entry_time,entry_price,requested_price,sl_price,tp_price,trade_type,reason,lot_size,commission,spread_pips,slippage_pips,status,level_type,level_price,exit_time,exit_price,requested_exit_price,exit_spread_pips,exit_slippage_pips,net_pnl,pnl_pips,win,day_of_week,holding_period_mins,sl_pips,equity,running_max,drawdown
2025-08-04 03:45:00,1.1573281115553924,1.1577,1.1582599999999998,1.1558281115553923,SELL,Break below prev_d_low,0.5365449082380442,1.877907178833155,2.0172012889946918,1.7016831570798798,CLOSED,prev_d_low,1.15776,2025-08-04 04:15:00,1.1584646892336314,1.1582599999999998,1.753666107878259,0.2932262284381084,-62.860403786451094,-11.36577678239048,False,Monday,30.0,9.318884446074538,9937.139596213548,9937.139596213548,0.0
2025-08-04 04:45:00,1.1573866265152877,1.15774,1.1582599999999998,1.1558866265152876,SELL,Break below prev_d_low,0.5688940510650174,1.9911291787275611,2.2870088083877063,1.2467260387348122,CLOSED,prev_d_low,1.15776,2025-08-04 06:30:00,1.158685152651815,1.1582599999999998,2.987293437559668,1.264233080590102,-75.86350860100723,-12.98526136527256,False,Monday,105.0,8.7337348471217,9861.276087612541,9937.139596213548,75.8635086010072
2025-08-04 06:30:00,1.1564517600914073,1.15671,1.1582599999999998,1.1549517600914072,SELL,Break below prev_d_low,0.2726760990273669,0.9543663465957841,2.3613311353681152,0.22106795055876072,CLOSED,prev_d_low,1.15776,2025-08-04 08:45:00,1.15524950802382,1.1549517600914072,2.6117832308736952,0.365696093253316,31.82817403712987,12.022520675871728,True,Monday,135.0,18.082399085925793,9893.10426164967,9937.139596213548,44.03533456387777
2025-08-04 11:30:00,1.1573033196256162,1.1576,1.1582599999999998,1.155803319625616,SELL,Break below prev_d_low,0.5170537896746915,1.8096882638614202,2.106795417806094,0.8600083260319926,CLOSED,prev_d_low,1.15776,2025-08-04 12:30:00,1.1585229055813806,1.1582599999999998,1.7977100023855517,0.8313458114225758,-64.8688422900646,-12.19585955764435,False,Monday,60.0,9.566803743836783,9828.235419359607,9937.139596213548,108.90417685394095
2025-08-04 13:00:00,1.157252843761563,1.15754,1.1582599999999998,1.155752843761563,SELL,Break below prev_d_low,0.4879200984056654,1.707720344419829,2.5569983508648404,0.31456403350570006,CLOSED,prev_d_low,1.15776,2025-08-04 13:15:00,1.1585089019930206,1.1582599999999998,1.2710448055922208,1.2179751246154273,-62.99332593402266,-12.560582314575797,False,Monday,15.0,10.071562384368349,9765.242093425584,9937.139596213548,171.89750278796419
2025-08-05 05:45:00,1.1544879344962802,1.15479,1.15541,1.1529879344962801,SELL,Break below prev_d_low,0.5295308225950247,1.8533578790825864,1.5981735659114131,1.4224814712861766,CLOSED,prev_d_low,1.15491,2025-08-05 06:30:00,1.15565236252874,1.15541,1.9268629792109329,0.49676230818955047,-63.51341126720034,-11.644280324598633,False,Tuesday,45.0,9.22065503719871,9701.728682158384,9937.139596213548,235.41091405516454
2025-08-05 07:00:00,1.1545412166262883,1.15489,1.15541,1.1530412166262882,SELL,Break below prev_d_low,0.5583514242859509,1.954229985000828,2.2534764768593676,1.2343572602578308,CLOSED,prev_d_low,1.15491,2025-08-05 07:15:00,1.1555861179490965,1.15541,1.4902897395361,0.2708897514272952,-60.29644416782473,-10.449013228082116,False,Tuesday,15.0,8.687833737117678,9641.432237990559,9937.139596213548,295.70735822298957
2025-08-05 08:00:00,1.1540251162877109,1.15424,1.15541,1.1525251162877108,SELL,Break below prev_d_low,0.34809537264517065,1.2183338042580973,1.0589989199485437,1.0898382029417755,CLOSED,prev_d_low,1.15491,2025-08-05 14:00:00,1.1558643925466456,1.15541,2.843343014252034,1.700582452204112,-65.24268927938927,-18.392762589347633,False,Tuesday,360.0,13.848837122891755,9576.18954871117,9937.139596213548,360.95004750237786
2025-08-05 13:45:00,1.1544999150451207,1.15484,1.15541,1.1529999150451207,SELL,Break below prev_d_low,0.5296995728969632,1.8539485051393714,2.4390944093110924,0.9617551394828168,CLOSED,prev_d_low,1.15491,2025-08-05 14:00:00,1.1557066100486955,1.15541,2.7315890777481067,0.23451140920404234,-65.77253130618286,-12.066950035747315,False,Tuesday,15.0,9.1008495487932,9510.417017404987,9937.139596213548,426.7225788085616
2025-08-06 10:30:00,1.1592006134482749,1.15949,1.16017,1.1577006134482748,SELL,Break below prev_w_high,0.4905379077356049,1.7168826770746173,2.8195653956508426,0.0743001215989949,CLOSED,prev_w_high,1.15967,2025-08-06 10:45:00,1.1604684440224726,1.16017,2.789545023629569,0.1948952010974483,-63.908778400095095,-12.678305741977702,False,Wednesday,15.0,9.69386551725071,9446.508239004892,9937.139596213548,490.6313572086565
2025-08-06 10:15:00,1.1606762511567914,1.16039,1.15825,1.1621762511567915,BUY,Break above Prev_D_High,0.1959899532821251,0.6859648364874378,2.108331586321192,0.7541799815934416,CLOSED,prev_d_high,1.15875,2025-08-06 13:00:00,1.1618117194965867,1.1621762511567915,2.6341575595709825,1.011159042476096,21.568073850493384,11.354683397952758,True,Wednesday,165.0,24.262511567914036,9468.076312855384,9937.139596213548,469.06328335816397
2025-08-07 04:15:00,1.1672947260177033,1.16691,1.16633,1.1687947260177034,BUY,Break above Prev_D_High,0.49071322526349226,1.717496288422223,2.5234663687413548,1.3237938082917091,CLOSED,prev_d_high,1.16683,2025-08-07 08:00:00,1.1685025733591572,1.1687947260177034,2.7730795921908946,0.14844699327195277,57.553170166653075,12.078473414538493,True,Thursday,225.0,9.647260177032546,9525.629483022038,9937.139596213548,411.51011319151075
2025-08-07 11:00:00,1.167361573140443,1.16714,1.16633,1.168861573140443,BUY,Break above Prev_D_High,0.46170402803103117,1.6159640981086092,2.173732256410039,0.04199914801828952,CLOSED,prev_d_high,1.16683,2025-08-07 11:15:00,1.166022960641767,1.16633,1.9951703367559284,1.0752232455778632,-63.42024235925072,-13.386124986760617,False,Thursday,15.0,10.315731404428874,9462.209240662787,9937.139596213548,474.9303555507613
2025-08-07 22:45:00,1.1677836979699059,1.1674,1.16633,1.169283697969906,BUY,Break above Prev_D_High,0.32545306647418476,1.1390857326596466,2.7474753394694424,1.0895043595903366,CLOSED,prev_d_high,1.16683,2025-08-08 01:15:00,1.1661197082065968,1.16633,1.194634907457128,0.9082830265739146,-55.294142837718276,-16.639897633090595,False,Thursday,150.0,14.536979699057984,9406.91509782507,9937.139596213548,530.2244983884793
2025-08-11 00:45:00,1.1638033617003476,1.16417,1.16468,1.1623033617003475,SELL,Break below prev_d_low,0.5365334312655318,1.8778670094293612,2.7274475074519007,0.9389354890731509,CLOSED,prev_d_low,1.16418,2025-08-11 01:00:00,1.164830912149795,1.16468,1.0052304064231203,0.5038910915278925,-57.00938385347826,-10.275504494474674,False,Monday,15.0,8.766382996523436,9349.905713971591,9937.139596213548,587.233882241957
2025-08-11 01:30:00,1.165385672550716,1.1651,1.16458,1.166885672550716,BUY,Break above Prev_D_High,0.5802547018427581,2.030891456449653,2.2645560882552687,0.5921694189030668,CLOSED,prev_d_high,1.16508,2025-08-11 03:15:00,1.166602943424138,1.166885672550716,1.8068324257807866,1.0204588399986205,68.60182331549528,12.172708734221604,True,Monday,105.0,8.056725507159523,9418.507537287087,9937.139596213548,518.6320589264615
2025-08-11 08:15:00,1.1654700402139797,1.16515,1.16458,1.1669700402139798,BUY,Break above Prev_D_High,0.5291057296823037,1.851870053888063,2.5399914202864506,0.6604107195099254,CLOSED,prev_d_high,1.16508,2025-08-11 09:15:00,1.1643892860876282,1.16458,1.1154569651489576,0.7916821585687777,-59.03519011692821,-10.807541263515574,False,Monday,60.0,8.900402139797592,9359.472347170158,9937.139596213548,577.6672490433903
2025-08-11 10:00:00,1.1639140452546248,1.16409,1.16468,1.1624140452546248,SELL,Break below prev_d_low,0.6109677108003669,2.1383869878012844,1.7555739546016353,0.003973499148664406,CLOSED,prev_d_low,1.16418,2025-08-11 10:30:00,1.1649993901718738,1.16468,2.2546936355144993,0.9392080832238725,-68.44945693984403,-10.85344917248987,False,Monday,30.0,7.659547453751081,9291.022890230313,9937.139596213548,646.1167059832351
2025-08-11 11:30:00,1.163350976430907,1.16368,1.16468,1.1618509764309068,SELL,Break below prev_d_low,0.34954319495517966,1.2234011823431288,2.6078309948347567,0.6824046960967467,CLOSED,prev_d_low,1.16418,2025-08-11 12:15:00,1.1620466445789661,1.1618509764309068,1.4617378212813243,0.49494365931095263,44.36863109857579,13.043318519407876,True,Monday,45.0,13.290235690930352,9335.39152132889,9937.139596213548,601.7480748846592
2025-08-12 15:30:00,1.168945806015431,1.16867,1.16701,1.170445806015431,BUY,Break above Prev_D_High,0.24112414794958303,0.8439345178235407,2.375889083813099,0.3821710704963748,CLOSED,prev_d_high,1.16751,2025-08-12 16:15:00,1.1666267475833516,1.16701,2.5649068638016024,1.2676173026816249,-56.76203336586664,-23.190584320793572,False,Tuesday,45.0,19.35806015430863,9278.629487963024,9937.139596213548,658.5101082505244
2025-08-12 16:30:00,1.1683104281798127,1.16803,1.16701,1.1698104281798127,BUY,Break above Prev_D_High,0.3567528615575032,1.248635015451261,1.783188209193218,1.0210935889351884,CLOSED,prev_d_high,1.16751,2025-08-12 18:15:00,1.1667917485561508,1.16701,2.0807197152336343,0.10179472325914696,-55.42796516849756,-15.186796236619227,False,Tuesday,105.0,13.004281798125739,9223.201522794527,9937.139596213548,713.9380734190217
2025-08-12 22:00:00,1.1677531919694464,1.16755,1.16701,1.1692531919694464,BUY,Break above Prev_D_High,0.6205127276648561,2.1717945468269964,1.8091141409192488,0.2228055535454927,CLOSED,prev_d_high,1.16751,2025-08-13 02:15:00,1.1668253541598737,1.16701,1.7469058418759373,0.09955255938951435,-59.74531155168294,-9.278378095727291,False,Tuesday,255.0,7.431919694462774,9163.456211242843,9937.139596213548,773.6833849707054
2025-08-13 07:15:00,1.1711545198297608,1.17074,1.16919,1.1726545198297609,BUY,Break above Prev_D_High,0.23322381562211716,0.8162833546774101,2.180562153536056,1.9646361440739037,CLOSED,prev_d_high,1.16969,2025-08-13 09:30:00,1.1723635569657767,1.1726545198297609,2.2680170036823277,0.6416116361603308,27.38134205436753,12.090371360158336,True,Wednesday,135.0,19.64519829760869,9190.837553297211,9937.139596213548,746.3020429163371
2025-08-13 13:15:00,1.1693754112795096,1.16957,1.17035,1.1678754112795096,SELL,Break below prev_w_high,0.4715239033688289,1.650333661790901,1.094742826973452,0.8511443779312391,CLOSED,prev_w_high,1.16985,2025-08-13 13:30:00,1.1707846678170002,1.17035,2.7772901585154237,1.5693880114874486,-68.10014800235064,-14.092565374905774,False,Wednesday,15.0,9.74588720490388,9122.73740529486,9937.139596213548,814.4021909186886
2025-08-13 13:30:00,1.1706560345433443,1.17022,1.16919,1.1721560345433444,BUY,Break above Prev_D_High,0.3111365092559045,1.088977782395666,2.4177658027541318,1.9425796306895777,CLOSED,prev_d_high,1.16969,2025-08-13 14:30:00,1.1719000453609354,1.1721560345433444,1.5897999633057454,0.9700918607830422,37.6167405437912,12.44010817591068,True,Wednesday,60.0,14.660345433443744,9160.354145838652,9937.139596213548,776.7854503748968
2025-08-13 18:30:00,1.1694707513426552,1.1698,1.17035,1.1679707513426552,SELL,Break below prev_w_high,0.5209194275884178,1.8232179965594624,2.184983715401123,1.1075028580457624,CLOSED,prev_w_high,1.16985,2025-08-13 19:30:00,1.1707238251050358,1.17035,2.604032074542231,1.1342189758149122,-67.098264699096,-12.530737623805965,False,Wednesday,60.0,8.792486573447889,9093.255881139556,9937.139596213548,843.8837150739928
2025-08-13 19:45:00,1.169404257187433,1.16981,1.17035,1.167904257187433,SELL,Break below prev_w_high,0.48074676118648757,1.6826136641527065,2.409259218873652,1.6481689067969765,CLOSED,prev_w_high,1.16985,2025-08-13 20:30:00,1.170591132238362,1.17035,2.1088423346821576,0.30248004893696345,-58.74124733086718,-11.868750509289594,False,Wednesday,45.0,9.457428125669853,9034.514633808689,9937.139596213548,902.6249624048596
2025-08-14 05:30:00,1.1695038509098865,1.16977,1.17035,1.1680038509098865,SELL,Break below prev_w_high,0.5338606836176424,1.8685123926617484,1.9369888877462558,0.7245020133904871,CLOSED,prev_w_high,1.16985,2025-08-14 06:00:00,1.1707048740046009,1.17035,2.812177271168012,0.736562774840597,-65.98641343114079,-12.010230947143707,False,Thursday,30.0,8.461490901134905,8968.528220377548,9937.139596213548,968.6113758360007
2025-08-14 06:45:00,1.169244269157353,1.16964,1.17035,1.167744269157353,SELL,Break below prev_w_high,0.4055475290400703,1.419416351640246,2.789896546278508,1.1674118801924678,CLOSED,prev_w_high,1.16985,2025-08-14 08:00:00,1.1680394960832734,1.167744269157353,1.9440388025154465,1.0082304566893845,47.43985797305985,12.047730740796236,True,Thursday,75.0,11.057308426469792,9015.968078350606,9937.139596213548,921.171517862942
2025-08-14 12:30:00,1.1651713722708221,1.16544,1.16751,1.163671372270822,SELL,Break below prev_d_low,0.19276193397227676,0.6746667689029686,2.045588580005018,0.6406887117759317,CLOSED,prev_d_low,1.16701,2025-08-14 12:45:00,1.1677622883990753,1.16751,1.1147624576795292,1.4081215330730898,-50.61766713310662,-25.90916128253129,False,Thursday,15.0,23.386277291779223,8965.3504112175,9937.139596213548,971.7891849960488
2025-08-14 13:00:00,1.165555339255997,1.16588,1.16751,1.164055339255997,SELL,Break below prev_d_low,0.22933264605439319,0.8026642611903761,1.8789256571669282,1.3676817828635222,CLOSED,prev_d_low,1.16701,2025-08-14 14:15:00,1.1643863969882386,1.164055339255997,2.189589308125411,1.1209880142909627,26.004998073793512,11.689422677583217,True,Thursday,75.0,19.546607440030783,8991.355409291295,9937.139596213548,945.7841869222539
2025-08-18 00:45:00,1.1699433907926213,1.17014,1.1708399999999999,1.1684433907926213,SELL,Break below prev_d_low,0.5014088264596143,1.75493089260865,1.6952560013068958,0.2708360724797112,CLOSED,prev_d_low,1.17034,2025-08-18 04:45:00,1.1710670598374702,1.1708399999999999,1.3823847906546978,0.8882135840461904,-58.09668860327393,-11.236690448488407,False,Monday,240.0,8.966092073785514,8933.25872068802,9937.139596213548,1003.8808755255286
2025-08-18 04:15:00,1.1700682575257226,1.17029,1.1708399999999999,1.1685682575257226,SELL,Break below prev_d_low,0.582535995424631,2.0388759839862085,1.4373789941236046,0.7800457486500441,CLOSED,prev_d_low,1.17034,2025-08-18 04:45:00,1.171137893563668,1.1708399999999999,1.9537539624516242,1.0251816742306743,-64.34902539464495,-10.696360379454095,False,Monday,30.0,7.717424742772483,8868.909695293376,9937.139596213548,1068.2299009201724
2025-08-18 06:15:00,1.1697402047233758,1.17012,1.1708399999999999,1.1682402047233758,SELL,Break below prev_d_low,0.4032073006585985,1.4112255523050947,1.8150997904913262,1.982852975750602,CLOSED,prev_d_low,1.17034,2025-08-18 08:00:00,1.1685926866162375,1.1682402047233758,2.325763609698581,1.1990553189195483,44.85754229130523,11.475181071383123,True,Monday,105.0,10.997952766240715,8913.76723758468,9937.139596213548,1023.3723586288688
2025-08-19 01:30:00,1.1641036235736817,1.16452,1.16607,1.1626036235736816,SELL,Break below prev_d_low,0.22665465061220216,0.7932912771427075,2.7210568942350326,1.442707368947284,CLOSED,prev_d_low,1.16557,2025-08-19 05:00:00,1.1664551208668492,1.16607,2.4048420875604863,1.4463665809332356,-54.09107101698518,-23.51497293167526,False,Tuesday,210.0,19.663764263182504,8859.676166567695,9937.139596213548,1077.4634296458535
2025-08-19 04:00:00,1.1651782763581373,1.16539,1.16607,1.1636782763581373,SELL,Break below prev_d_low,0.4998054789130423,1.749319176195648,1.9480525480736686,0.16918387055331352,CLOSED,prev_d_low,1.16557,2025-08-19 05:00:00,1.166337320234843,1.16607,1.6298618123094892,1.0433405361227381,-59.678967164009514,-11.590438767057343,False,Tuesday,60.0,8.917236418626295,8799.997199403686,9937.139596213548,1137.1423968098625
2025-08-19 06:00:00,1.1648518321928996,1.16516,1.16607,1.1633518321928995,SELL,Break below prev_d_low,0.3611980692688979,1.2641932424411426,1.7640919330062959,1.3175861379994958,CLOSED,prev_d_low,1.16557,2025-08-19 06:30:00,1.1664560346649286,1.16607,2.420485666126635,1.4398609831620803,-59.20767680377089,-16.042024720290815,False,Tuesday,30.0,12.181678071003788,8740.789522599915,9937.139596213548,1196.3500736136339
2025-08-19 18:00:00,1.1650410542527412,1.16538,1.16607,1.1635410542527411,SELL,Break below prev_d_low,0.4247449171098904,1.4866072098846164,2.674712404745704,0.714745067842377,CLOSED,prev_d_low,1.16557,2025-08-20 00:15:00,1.1638810945642104,1.1635410542527411,1.780660896790619,1.6197422179029362,47.78209096569726,11.599596885307761,True,Tuesday,375.0,10.289457472587582,8788.571613565611,9937.139596213548,1148.5679826479372
2025-08-20 00:15:00,1.1630834142525008,1.1633,1.16438,1.1615834142525008,SELL,Break below prev_d_low,0.3389120862433153,1.1861923018516036,2.0800174557054056,0.08584001928709806,CLOSED,prev_d_low,1.16388,2025-08-20 07:30:00,1.1646430375656287,1.16438,2.013357697816844,0.6170179584698607,-54.043711382439284,-15.59623313127867,False,Wednesday,435.0,12.965857474991349,8734.527902183172,9937.139596213548,1202.6116940303764
2025-08-20 01:15:00,1.1634850178626404,1.16375,1.16438,1.1619850178626403,SELL,Break below prev_d_low,0.49099145372296266,1.7184700880303694,1.4629328692696337,1.1868885043275175,CLOSED,prev_d_low,1.16388,2025-08-20 07:30:00,1.164580282424027,1.16438,1.9929378794083454,0.009886360861141918,-55.49502400867751,-10.95264561386644,False,Wednesday,375.0,8.949821373596123,8679.032878174496,9937.139596213548,1258.1067180390528
2025-08-20 06:15:00,1.1626710135968166,1.16287,1.16438,1.1611710135968165,SELL,Break below prev_d_low,0.25712819005448995,0.8999486651907148,1.0378844983646522,0.9519795334710952,CLOSED,prev_d_low,1.16388,2025-08-20 07:30:00,1.164528003557975,1.16438,1.2136782728149755,0.2663573069340832,-48.648395431394,-18.569899611584617,False,Wednesday,75.0,17.08986403183399,8630.384482743102,9937.139596213548,1306.7551134704463
2025-08-20 07:45:00,1.1635982825775137,1.16387,1.16438,1.1620982825775137,SELL,Break below prev_d_low,0.5520143362862777,1.932050177001972,1.918288196832647,0.7988860280309682,CLOSED,prev_d_low,1.16388,2025-08-20 08:00:00,1.164673538123002,1.16438,1.8833167686287395,1.0520644613914094,-61.28769780508626,-10.752555454882629,False,Wednesday,15.0,7.817174224862278,8569.096784938014,9937.139596213548,1368.0428112755344
2025-08-20 08:30:00,1.1632621315180494,1.16353,1.16438,1.1617621315180493,SELL,Break below prev_d_low,0.3832783964883533,1.3414743877092365,2.5728353686029015,0.10584945090111653,CLOSED,prev_d_low,1.16388,2025-08-20 09:45:00,1.1646949377055353,1.16438,2.3486930761129345,0.800683979240157,-56.25784018953097,-14.328061874859799,False,Wednesday,75.0,11.178684819506124,8512.838944748484,9937.139596213548,1424.3006514650642
2025-08-21 14:00:00,1.1613186208983082,1.16172,1.16264,1.1598186208983081,SELL,Break below prev_d_low,0.3221194785754423,1.1274181750140482,2.9770001989756056,1.036790817942947,CLOSED,prev_d_low,1.16214,2025-08-21 14:15:00,1.162954359057015,1.16264,2.6364299601582726,0.5071606099931139,-53.817730451875434,-16.357381587068787,False,Thursday,15.0,13.21379101691722,8459.021214296608,9937.139596213548,1478.11838191694
2025-08-21 14:45:00,1.1604136967085827,1.1607,1.16264,1.1589136967085827,SELL,Break below prev_d_low,0.18997908431676466,0.6649267951086764,1.7345186196204923,1.1285142945517272,CLOSED,prev_d_low,1.16214,2025-08-22 00:00:00,1.1615577344704158,1.16118,2.338012511610355,1.4393321925446807,-22.399251436792625,-11.440377618330277,False,Thursday,555.0,22.263032914171532,8436.621962859816,9937.139596213548,1500.517633353733
